Date,Value
193301,8.35
193302,1.11
193303,3.62
193304,0.21
193305,1.83
193306,0.04
193307,0.00
193308,0.00
193309,0.04
193310,2.31
193311,0.00
193312,7.35
193401,1.57
193402,5.88
193403,0.02
193404,0.54
193405,0.89
193406,0.97
193407,0.01
193408,0.00
193409,0.39
193410,1.11
193411,4.81
193412,5.12
193501,8.09
193502,1.71
193503,5.53
193504,5.67
193505,0.00
193506,0.00
193507,0.00
193508,0.39
193509,0.05
193510,1.57
193511,0.71
193512,3.18
193601,6.06
193602,12.23
193603,1.37
193604,2.00
193605,0.83
193606,0.56
193607,0.08
193608,0.00
193609,0.00
193610,0.79
193611,0.02
193612,6.58
193701,6.78
193702,7.81
193703,10.16
193704,1.17
193705,0.04
193706,0.54
193707,0.00
193708,0.00
193709,0.00
193710,1.19
193711,4.16
193712,7.22
193801,5.11
193802,12.25
193803,8.78
193804,2.32
193805,0.04
193806,0.00
193807,0.01
193808,0.00
193809,0.14
193810,1.98
193811,1.84
193812,1.96
193901,4.50
193902,2.95
193903,3.04
193904,0.74
193905,1.27
193906,0.00
193907,0.00
193908,0.00
193909,0.64
193910,1.02
193911,0.55
193912,1.38
194001,14.45
194002,11.77
194003,6.72
194004,0.65
194005,0.64
194006,0.01
194007,0.01
194008,0.10
194009,0.33
194010,1.29
194011,1.08
194012,9.65
194101,9.23
194102,9.41
194103,6.29
194104,6.01
194105,1.24
194106,0.09
194107,0.03
194108,0.01
194109,0.01
194110,1.25
194111,1.94
194112,10.41
194201,7.57
194202,4.74
194203,3.46
194204,5.03
194205,1.91
194206,0.00
194207,0.01
194208,0.00
194209,0.17
194210,1.41
194211,5.39
194212,3.77
194301,9.09
194302,3.24
194303,4.58
194304,2.06
194305,0.03
194306,0.08
194307,0.00
194308,0.00
194309,0.00
194310,1.10
194311,1.04
194312,2.88
194401,4.57
194402,8.23
194403,1.43
194404,2.21
194405,1.06
194406,0.16
194407,0.01
194408,0.00
194409,0.01
194410,2.97
194411,6.84
194412,4.23
194501,0.98
194502,6.78
194503,4.82
194504,0.47
194505,0.91
194506,0.03
194507,0.01
194508,0.00
194509,0.01
194510,3.11
194511,3.88
194512,9.21
194601,1.72
194602,3.06
194603,3.16
