Date,Value
193301,10.04
193302,1.24
193303,3.75
193304,0.31
193305,1.46
193306,0.05
193307,0.02
193308,0.01
193309,0.05
193310,2.52
193311,0.00
193312,9.12
193401,2.05
193402,6.94
193403,0.01
193404,0.48
193405,0.91
193406,0.97
193407,0.00
193408,0.04
193409,0.41
193410,1.38
193411,5.12
193412,6.40
193501,8.76
193502,1.11
193503,6.27
193504,6.84
193505,0.02
193506,0.00
193507,0.00
193508,0.33
193509,0.04
193510,1.87
193511,0.75
193512,3.67
193601,6.28
193602,13.56
193603,1.82
193604,2.16
193605,1.35
193606,0.79
193607,0.12
193608,0.00
193609,0.00
193610,1.16
193611,0.04
193612,7.99
193701,7.28
193702,8.79
193703,11.31
193704,1.08
193705,0.08
193706,0.37
193707,0.00
193708,0.00
193709,0.00
193710,1.19
193711,4.12
193712,10.58
193801,7.17
193802,14.21
193803,9.60
193804,2.47
193805,0.16
193806,0.01
193807,0.01
193808,0.00
193809,0.11
193810,2.82
193811,1.83
193812,2.23
193901,5.16
193902,3.53
193903,4.20
193904,0.60
193905,1.14
193906,0.01
193907,0.00
193908,0.02
193909,0.68
193910,1.19
193911,0.62
193912,2.11
194001,17.59
194002,15.18
194003,7.86
194004,0.79
194005,0.89
194006,0.01
194007,0.06
194008,0.03
194009,0.38
194010,1.75
194011,1.16
194012,13.83
194101,11.70
194102,14.02
194103,9.00
194104,7.40
194105,1.67
194106,0.18
194107,0.03
194108,0.01
194109,0.02
194110,1.41
194111,1.92
194112,14.38
194201,9.15
194202,5.88
194203,3.98
194204,5.95
194205,2.17
194206,0.00
194207,0.00
194208,0.01
194209,0.10
194210,1.53
194211,5.81
194212,4.22
194301,10.23
194302,3.52
194303,6.67
194304,2.09
194305,0.02
194306,0.05
194307,0.00
194308,0.00
194309,0.00
194310,1.25
194311,1.03
194312,3.29
194401,5.97
194402,10.69
194403,2.25
194404,2.53
194405,1.15
194406,0.30
194407,0.04
194408,0.00
194409,0.02
194410,3.11
194411,7.66
194412,4.18
194501,1.52
194502,10.12
194503,6.07
194504,0.51
194505,1.02
194506,0.06
194507,0.00
194508,0.01
194509,0.00
194510,3.64
194511,3.65
194512,12.36
194601,1.61
194602,3.66
194603,3.72
194604,0.09
194605,1.26
194606,0.00
194607,0.07
194608,0.00
194609,0.08
194610,0.29
194611,7.59
194612,3.29
194701,1.13
194702,3.53
194703,4.54
194704,0.34
194705,0.60
194706,0.67
194707,0.00
194708,0.00
194709,0.00
194710,5.66
194711,1.22
194712,2.74
194801,1.13
194802,2.54
194803,5.04
194804,7.17
194805,1.31
194806,0.06
194807,0.00
194808,0.02
194809,0.00
194810,0.70
194811,0.62
194812,7.70
194901,2.43
194902,4.93
194903,9.49
194904,0.01
194905,0.49
194906,0.00
194907,0.09
194908,0.16
194909,0.09
194910,0.13
194911,2.86
194912,3.40
195001,10.41
195002,5.78
195003,2.56
195004,1.76
195005,0.80
195006,0.07
195007,0.01
195008,0.00
195009,0.27
195010,3.58
195011,12.27
195012,9.85
195101,5.22
195102,3.61
195103,2.94
195104,1.45
195105,1.17
195106,0.05
195107,0.00
195108,0.07
195109,0.03
195110,1.93
195111,4.38
195112,15.14
195201,14.86
195202,3.79
195203,8.34
195204,1.69
195205,0.38
195206,0.72
195207,0.03
195208,0.00
195209,0.04
195210,0.05
195211,3.84
195212,12.78
195301,5.70
195302,0.03
195303,4.30
195304,4.01
195305,0.71
195306,0.24
195307,0.00
195308,0.23
195309,0.00
195310,0.40
195311,4.09
195312,0.83
195401,6.21
195402,4.83
195403,7.21
195404,2.57
195405,0.34
195406,0.47
195407,0.00
195408,0.21
195409,0.01
195410,0.10
195411,5.22
195412,7.12
195501,7.20
195502,2.75
195503,0.48
195504,3.89
195505,0.66
195506,0.00
195507,0.01
195508,0.01
195509,0.00
195510,0.06
195511,3.07
195512,24.49
195601,10.47
195602,3.40
195603,0.26
195604,2.97
195605,1.22
195606,0.01
195607,0.08
195608,0.04
195609,0.37
195610,2.43
195611,0.03
195612,1.11
195701,5.99
195702,6.76
195703,2.74
195704,2.29
195705,4.05
195706,0.13
195707,0.03
195708,0.02
195709,0.66
195710,3.81
195711,1.13
