Date,Value
193301,8.33
193302,0.18
193303,0.40
193304,0.49
193305,0.54
193306,0.30
193307,0.00
193308,0.01
193309,0.00
193310,0.61
193311,0.07
193312,4.34
193401,1.50
193402,3.51
193403,0.13
193404,0.00
193405,0.29
193406,0.25
193407,0.00
193408,0.00
193409,0.02
193410,2.15
193411,3.41
193412,3.02
193501,5.17
193502,2.35
193503,3.47
193504,2.89
193505,0.13
193506,0.00
193507,0.04
193508,0.20
193509,0.03
193510,0.71
193511,0.97
193512,1.85
193601,0.79
193602,9.27
193603,1.76
193604,0.66
193605,0.21
193606,0.08
193607,0.02
193608,0.18
193609,0.04
193610,3.02
193611,0.03
193612,6.68
193701,3.80
193702,6.74
193703,5.21
193704,0.24
193705,0.06
193706,0.00
193707,0.00
193708,0.00
193709,0.00
193710,0.16
193711,0.21
193712,3.57
193801,3.16
193802,8.59
193803,8.59
193804,1.60
193805,0.03
193806,0.00
193807,0.01
193808,0.03
193809,0.43
193810,0.20
193811,0.13
193812,4.83
193901,3.74
193902,1.88
193903,3.17
193904,0.36
193905,0.21
193906,0.00
193907,0.00
193908,0.01
193909,0.65
193910,0.58
193911,0.57
193912,1.49
194001,5.49
194002,4.58
194003,1.25
194004,1.80
194005,0.01
194006,0.00
194007,0.00
194008,0.00
194009,0.01
194010,1.06
194011,0.36
194012,7.83
194101,7.70
194102,9.33
194103,10.78
194104,4.86
194105,0.24
194106,0.00
194107,0.05
194108,0.03
194109,0.00
194110,1.27
194111,0.48
194112,7.51
194201,1.58
194202,0.81
194203,1.71
194204,3.81
194205,0.19
194206,0.00
194207,0.00
194208,0.09
194209,0.00
194210,0.98
194211,0.68
194212,1.77
194301,11.44
194302,3.23
194303,3.32
194304,1.41
194305,0.09
194306,0.00
194307,0.00
194308,0.00
194309,0.01
194310,0.75
194311,0.17
194312,5.13
194401,1.82
194402,8.75
194403,1.54
194404,1.37
194405,0.10
194406,0.01
194407,0.00
194408,0.00
194409,0.00
194410,0.03
194411,4.42
194412,1.42
194501,0.44
194502,5.13
194503,3.94
194504,0.11
194505,0.22
194506,0.02
194507,0.00
194508,0.09
194509,0.14
194510,0.72
194511,0.67
194512,5.75
194601,0.56
194602,1.70
194603,5.08
194604,0.64
194605,0.11
194606,0.00
194607,0.02
194608,0.00
194609,0.01
194610,0.53
194611,6.44
194612,2.70
