Date,Value
193301,18.27
193302,8.38
193303,13.21
193304,1.48
193305,12.45
193306,3.31
193307,0.02
193308,0.21
193309,1.91
193310,5.11
193311,1.12
193312,17.31
193401,12.51
193402,5.53
193403,6.45
193404,4.17
193405,3.25
193406,1.31
193407,0.01
193408,0.06
193409,1.67
193410,10.66
193411,17.91
193412,12.83
193501,13.74
193502,8.47
193503,10.20
193504,8.07
193505,0.50
193506,0.35
193507,0.64
193508,0.23
193509,1.64
193510,7.22
193511,4.58
193512,13.35
193601,23.60
193602,13.69
193603,3.74
193604,4.08
193605,5.67
193606,2.39
193607,0.45
193608,0.01
193609,0.08
193610,0.14
193611,0.23
193612,11.66
193701,10.76
193702,11.30
193703,12.43
193704,12.49
193705,5.05
193706,5.91
193707,0.13
193708,0.23
193709,0.65
193710,8.29
193711,26.99
193712,10.50
193801,14.50
193802,26.57
193803,28.59
193804,5.67
193805,0.29
193806,0.03
193807,0.23
193808,0.01
193809,1.25
193810,4.86
193811,9.98
193812,9.68
193901,11.84
193902,10.80
193903,8.31
193904,0.59
193905,3.39
193906,1.45
193907,0.62
193908,0.61
193909,0.20
193910,4.07
193911,1.27
193912,24.39
194001,12.24
194002,25.56
194003,12.44
194004,3.28
194005,4.08
194006,0.77
194007,0.01
194008,0.00
194009,4.11
194010,8.05
194011,6.54
194012,19.38
194101,21.27
194102,9.67
194103,5.83
194104,7.51
194105,6.92
194106,2.52
194107,0.35
194108,0.56
194109,2.40
194110,4.08
194111,10.80
194112,23.72
194201,11.60
194202,12.35
194203,3.82
194204,7.21
194205,11.00
194206,0.98
194207,0.24
194208,0.04
194209,0.40
194210,3.08
194211,27.59
194212,25.20
194301,15.13
194302,6.55
194303,9.12
194304,7.73
194305,5.89
194306,2.28
194307,0.29
194308,1.18
194309,0.22
194310,10.40
194311,9.89
194312,3.49
194401,9.57
194402,8.07
194403,5.08
194404,7.81
194405,5.03
194406,2.81
194407,0.74
194408,0.65
194409,1.19
194410,4.79
194411,17.08
194412,9.24
194501,8.87
194502,18.12
194503,13.31
194504,4.89
194505,7.20
194506,0.81
194507,0.05
194508,0.17
194509,1.14
194510,7.46
194511,21.37
194512,21.81
194601,10.05
194602,11.34
194603,9.10
194604,2.05
194605,2.14
194606,1.11
194607,0.44
194608,0.04
194609,1.06
194610,5.74
194611,15.53
194612,5.74
194701,7.99
194702,4.37
194703,11.54
194704,3.12
194705,0.32
194706,6.02
194707,1.96
194708,0.77
194709,0.83
194710,13.51
194711,3.89
194712,6.22
194801,14.75
194802,13.31
194803,8.56
194804,15.80
194805,6.06
194806,1.75
194807,1.14
194808,0.27
194809,2.28
194810,4.66
194811,9.27
194812,16.64
194901,2.26
194902,14.04
194903,10.50
194904,1.71
194905,6.84
194906,0.38
194907,0.08
194908,0.04
194909,0.80
194910,4.39
194911,7.37
194912,7.36
195001,25.45
195002,9.81
195003,15.98
195004,4.17
195005,2.58
195006,1.65
195007,0.04
195008,0.04
195009,1.17
195010,23.58
195011,10.38
195012,15.48
195101,17.84
195102,12.49
195103,6.95
195104,2.84
195105,3.47
195106,0.02
195107,0.01
195108,0.34
195109,1.72
195110,10.45
195111,14.39
195112,19.83
195201,18.15
195202,12.44
195203,7.26
195204,2.58
195205,2.10
195206,2.10
195207,0.16
195208,0.02
195209,0.50
195210,0.63
195211,4.30
195212,20.09
195301,30.91
195302,8.54
195303,10.79
195304,7.66
195305,9.52
195306,2.63
195307,0.00
195308,2.45
195309,0.93
195310,6.67
195311,19.87
195312,9.09
195401,25.44
195402,8.30
195403,7.05
195404,6.46
195405,0.37
195406,4.04
195407,0.24
195408,2.09
195409,2.14
195410,3.50
195411,8.59
195412,17.19
195501,8.37
195502,5.27
195503,6.16
195504,9.96
195505,0.32
195506,0.66
195507,0.74
195508,0.01
195509,2.63
195510,6.01
195511,13.54
195512,27.72
195601,25.94
195602,18.41
195603,6.40
195604,0.63
195605,2.96
195606,1.84
195607,0.25
195608,0.13
195609,0.80
195610,15.13
195611,2.36
195612,11.53
195701,8.54
195702,11.56
195703,19.94
195704,2.97
195705,6.38
195706,0.51
195707,1.31
195708,0.13
195709,3.74
195710,8.41
195711,10.46
195712,19.20
195801,19.84
195802,24.17
195803,10.28
195804,6.77
195805,1.44
195806,1.80
195807,0.61
195808,0.08
195809,1.73
195810,3.21
195811,9.25
195812,8.56
195901,19.31
195902,14.20
195903,8.41
195904,1.14
195905,2.09
195906,0.53
195907,0.02
195908,0.03
195909,4.13
195910,3.28
195911,1.51
195912,5.97
196001,9.15
196002,15.18
196003,17.05
196004,6.64
196005,11.09
196006,0.00
196007,0.01
196008,0.18
196009,0.13
196010,3.78
196011,18.84
196012,7.58
196101,7.85
196102,16.97
196103,20.32
196104,4.72
196105,7.92
196106,0.77
196107,0.04
196108,0.63
196109,1.43
196110,7.25
196111,15.42
196112,8.70
196201,3.28
196202,11.53
196203,10.82
196204,3.58
196205,2.02
196206,0.24
196207,0.08
196208,2.54
196209,1.89
196210,14.36
196211,11.60
196212,9.12
196301,3.76
196302,10.86
196303,10.63
196304,15.95
196305,8.66
196306,0.77
196307,0.36
196308,0.02
196309,1.09
196310,7.73
196311,18.91
196312,5.64
196401,21.48
196402,2.28
196403,8.22
196404,1.29
196405,2.26
196406,1.70
196407,1.18
196408,0.26
196409,0.19
196410,1.43
196411,17.54
196412,36.16
196501,15.08
196502,3.33
196503,1.27
196504,9.25
196505,1.12
196506,0.65
196507,0.18
196508,1.84
196509,0.01
196510,2.37
196511,12.67
196512,14.57
196601,21.66
196602,5.96
196603,14.11
196604,3.08
196605,0.27
196606,0.92
196607,0.54
196608,0.59
196609,2.67
196610,2.49
196611,18.28
196612,14.41
196701,18.29
196702,2.89
196703,12.07
196704,8.36
196705,2.67
196706,0.41
196707,0.00
196708,0.01
196709,1.24
196710,6.29
196711,6.09
196712,8.18
196801,14.71
196802,9.66
196803,8.03
196804,0.97
196805,3.95
196806,0.39
196807,0.18
196808,2.77
196809,1.28
196810,6.21
196811,13.91
196812,18.66
196901,20.07
196902,11.31
196903,3.37
196904,5.33
196905,1.87
196906,0.85
196907,0.14
196908,0.02
196909,2.67
196910,6.86
196911,4.69
196912,19.11
197001,29.50
197002,4.97
197003,5.62
197004,4.17
197005,3.17
197006,0.94
197007,0.01
197008,0.00
197009,0.40
197010,5.52
197011,23.60
197012,19.33
197101,16.06
197102,6.33
197103,17.83
197104,7.28
197105,1.82
197106,3.27
197107,0.53
197108,1.39
197109,5.09
197110,2.32
197111,14.74
197112,14.81
197201,19.52
197202,12.87
197203,16.98
