Date,Value
193301,12.48
193302,3.74
193303,13.74
193304,1.01
193305,6.88
193306,0.53
193307,0.01
193308,0.02
193309,0.79
193310,3.29
193311,0.38
193312,17.65
193401,6.66
193402,6.31
193403,4.78
193404,2.63
193405,3.33
193406,1.10
193407,0.00
193408,0.04
193409,1.20
193410,8.61
193411,12.51
193412,7.30
193501,11.47
193502,5.38
193503,7.34
193504,8.22
193505,0.23
193506,0.07
193507,0.38
193508,0.18
193509,1.26
193510,4.76
193511,3.61
193512,10.71
193601,19.84
193602,12.81
193603,2.93
193604,4.03
193605,3.06
193606,2.92
193607,0.41
193608,0.00
193609,0.02
193610,0.25
193611,0.04
193612,6.22
193701,8.53
193702,12.73
193703,10.59
193704,7.31
193705,1.75
193706,3.01
193707,0.01
193708,0.07
193709,0.27
193710,5.71
193711,21.07
193712,10.29
193801,11.50
193802,22.80
193803,21.13
193804,4.16
193805,0.75
193806,0.04
193807,0.11
193808,0.01
193809,1.36
193810,5.29
193811,7.14
193812,8.37
193901,8.03
193902,5.91
193903,6.97
193904,0.28
193905,3.48
193906,0.71
193907,0.19
193908,0.10
193909,0.13
193910,1.88
193911,1.23
193912,20.01
194001,12.45
194002,21.31
194003,9.49
194004,1.85
194005,3.46
194006,0.54
194007,0.00
194008,0.03
194009,2.27
194010,5.45
194011,3.62
194012,21.06
194101,18.49
194102,12.54
194103,6.87
194104,6.57
194105,4.90
194106,2.17
194107,0.12
194108,0.20
194109,1.13
194110,2.75
194111,6.65
194112,23.10
194201,8.97
194202,11.77
194203,2.44
194204,7.80
194205,7.46
194206,0.39
194207,0.04
194208,0.03
194209,0.23
194210,1.69
194211,15.26
194212,15.03
194301,12.82
194302,4.85
194303,7.46
194304,5.42
194305,3.50
194306,1.28
194307,0.08
194308,0.18
194309,0.07
194310,7.25
194311,5.03
194312,3.00
194401,7.79
194402,6.37
194403,3.99
194404,5.81
194405,3.23
194406,2.06
194407,0.21
194408,0.22
194409,0.47
194410,3.78
194411,15.04
194412,10.41
194501,5.29
194502,12.36
194503,10.33
194504,2.70
194505,4.96
194506,0.10
194507,0.03
194508,0.05
194509,0.70
194510,8.00
194511,15.80
194512,20.38
194601,6.95
194602,8.20
194603,5.81
194604,0.81
194605,1.16
194606,0.24
194607,0.43
194608,0.01
194609,0.72
194610,2.70
194611,10.06
194612,3.89
194701,5.50
194702,4.15
194703,10.26
194704,2.18
194705,0.49
194706,2.76
194707,0.72
194708,0.26
194709,0.54
194710,10.13
194711,2.42
194712,4.65
194801,11.64
194802,7.27
194803,8.35
194804,13.32
194805,3.93
194806,1.60
194807,0.35
194808,0.14
194809,2.49
194810,3.00
194811,5.67
194812,11.96
194901,2.15
194902,9.79
194903,13.22
194904,0.80
194905,2.64
194906,0.22
194907,0.17
194908,0.05
194909,0.53
194910,2.42
194911,4.92
194912,5.24
195001,18.76
195002,7.57
195003,11.78
195004,3.35
195005,2.20
195006,1.43
195007,0.01
195008,0.01
195009,0.50
195010,17.86
195011,6.61
195012,12.24
195101,15.30
195102,10.41
195103,4.36
195104,3.16
195105,2.47
195106,0.01
195107,0.02
195108,0.09
195109,0.67
195110,6.22
195111,13.12
195112,17.65
195201,16.67
195202,10.15
195203,6.89
195204,2.19
195205,1.94
195206,2.42
195207,0.27
195208,0.04
195209,0.26
195210,0.54
195211,4.02
195212,23.24
195301,19.95
195302,4.06
195303,9.99
195304,6.28
195305,7.27
195306,2.01
195307,0.00
195308,0.83
195309,0.25
195310,4.32
195311,13.26
195312,5.86
195401,22.64
195402,7.61
195403,7.66
195404,5.75
195405,0.10
195406,2.53
195407,0.02
195408,1.58
195409,1.12
195410,2.38
195411,8.08
195412,13.67
195501,7.44
195502,3.37
195503,2.82
195504,8.40
195505,0.08
195506,0.14
195507,0.13
195508,0.00
195509,1.51
195510,2.53
195511,11.48
195512,26.59
195601,21.93
195602,14.47
195603,3.29
195604,1.02
195605,2.74
195606,1.12
195607,0.30
195608,0.01
195609,0.20
195610,8.85
195611,0.76
195612,6.44
195701,8.48
195702,10.20
195703,13.60
195704,3.37
195705,6.38
195706,0.11
195707,0.32
195708,0.05
195709,3.37
195710,8.79
195711,8.14
195712,12.51
195801,15.50
195802,24.91
195803,9.81
195804,6.83
195805,1.77
195806,1.75
195807,0.18
195808,0.25
195809,0.93
195810,1.19
195811,5.25
195812,5.75
195901,19.47
195902,14.71
195903,5.41
195904,0.56
195905,0.99
195906,0.13
195907,0.00
195908,0.02
195909,3.09
195910,1.24
195911,0.53
195912,4.86
196001,8.52
196002,14.81
196003,12.02
196004,3.71
196005,7.38
196006,0.00
196007,0.01
196008,0.02
196009,0.02
196010,1.93
196011,13.04
196012,9.15
196101,6.83
196102,12.51
196103,14.18
196104,4.27
196105,4.31
196106,0.38
196107,0.02
196108,0.63
196109,0.75
196110,3.70
196111,9.24
196112,7.10
196201,4.43
196202,12.16
196203,8.21
196204,2.64
196205,1.15
196206,0.04
196207,0.02
196208,1.95
196209,1.51
196210,13.07
196211,9.13
196212,6.67
196301,3.74
196302,9.13
196303,10.80
196304,14.55
196305,3.00
196306,0.33
196307,0.06
196308,0.05
196309,0.46
196310,7.49
196311,14.19
196312,4.28
196401,16.54
196402,1.70
196403,6.51
196404,0.87
196405,2.00
196406,1.09
196407,0.37
196408,0.09
196409,0.05
196410,2.47
196411,14.60
196412,28.99
196501,12.61
196502,2.08
196503,1.77
196504,8.47
