Date,Value
193301,7.28
193302,0.17
193303,0.71
193304,0.24
193305,0.66
193306,0.27
193307,0.00
193308,0.00
193309,0.00
193310,0.64
193311,0.01
193312,4.20
193401,1.15
193402,3.64
193403,0.12
193404,0.00
193405,0.33
193406,0.23
193407,0.00
193408,0.00
193409,0.02
193410,2.01
193411,3.36
193412,3.01
193501,5.62
193502,1.81
193503,3.51
193504,3.51
193505,0.04
193506,0.00
193507,0.00
193508,0.15
193509,0.03
193510,0.49
193511,1.12
193512,1.95
193601,1.08
193602,9.25
193603,1.42
193604,1.25
193605,0.18
193606,0.07
193607,0.10
193608,0.04
193609,0.04
193610,2.27
193611,0.03
193612,7.39
193701,4.16
193702,5.30
193703,4.90
193704,0.24
193705,0.01
193706,0.01
193707,0.00
193708,0.00
193709,0.00
193710,0.16
193711,0.56
193712,6.16
193801,2.39
193802,8.58
193803,6.61
193804,1.68
193805,0.22
193806,0.01
193807,0.00
193808,0.01
193809,0.41
193810,0.27
193811,0.26
193812,2.38
193901,3.71
193902,1.67
193903,2.04
193904,0.29
193905,0.13
193906,0.00
193907,0.01
193908,0.03
193909,0.56
193910,0.89
193911,0.40
193912,1.41
194001,5.27
194002,5.40
194003,1.32
194004,1.03
194005,0.02
194006,0.00
194007,0.01
194008,0.00
194009,0.02
194010,0.69
194011,0.21
194012,7.42
194101,5.40
194102,8.50
194103,7.20
194104,3.85
194105,0.19
194106,0.01
194107,0.02
194108,0.02
194109,0.00
194110,1.46
194111,0.79
194112,7.66
194201,2.07
194202,1.17
194203,1.79
194204,3.13
194205,0.29
194206,0.00
194207,0.00
194208,0.03
194209,0.01
194210,0.77
194211,1.01
194212,2.23
194301,7.99
194302,2.04
194303,4.70
194304,1.28
194305,0.10
194306,0.00
194307,0.00
194308,0.00
194309,0.00
194310,0.73
194311,0.31
194312,3.49
194401,1.53
194402,7.38
194403,1.21
194404,1.22
194405,0.25
194406,0.01
194407,0.00
194408,0.00
194409,0.00
194410,0.13
194411,3.86
194412,1.43
194501,0.39
194502,4.72
194503,3.65
194504,0.20
194505,0.22
194506,0.05
194507,0.00
194508,0.03
194509,0.12
194510,0.97
194511,0.71
194512,4.52
194601,0.52
194602,1.80
194603,3.76
194604,0.55
194605,0.42
194606,0.00
194607,0.05
194608,0.00
194609,0.01
194610,0.45
194611,4.33
194612,2.64
194701,0.39
194702,0.86
194703,1.71
194704,0.28
194705,0.33
194706,0.07
194707,0.00
194708,0.03
194709,0.04
194710,0.86
194711,0.17
194712,1.13
194801,0.03
194802,1.95
194803,3.71
194804,2.75
194805,0.78
194806,0.02
194807,0.00
194808,0.00
194809,0.00
194810,0.17
194811,0.01
194812,3.37
194901,1.52
194902,2.12
194903,4.15
194904,0.24
194905,0.76
194906,0.01
194907,0.00
194908,0.00
194909,0.00
194910,0.01
194911,1.26
194912,2.94
195001,3.31
195002,2.66
195003,1.69
195004,1.31
195005,0.15
195006,0.00
195007,0.12
195008,0.00
195009,0.06
195010,1.53
195011,2.28
195012,1.89
195101,2.63
195102,1.37
195103,0.53
195104,1.38
195105,0.13
195106,0.00
195107,0.00
195108,0.01
195109,0.03
195110,0.65
195111,1.87
195112,5.17
195201,7.40
195202,0.59
195203,5.49
195204,1.47
195205,0.03
195206,0.03
195207,0.02
195208,0.00
195209,0.06
195210,0.01
195211,2.76
195212,5.65
195301,1.78
195302,0.13
195303,1.05
195304,1.94
195305,0.13
195306,0.03
195307,0.00
195308,0.02
195309,0.01
195310,0.01
195311,2.57
195312,0.19
195401,4.66
195402,2.43
195403,4.05
195404,0.77
195405,0.11
195406,0.04
195407,0.00
195408,0.00
195409,0.00
195410,0.00
195411,1.57
195412,2.32
195501,4.77
195502,2.01
195503,0.35
195504,1.97
195505,1.15
195506,0.01
195507,0.00
195508,0.04
195509,0.00
195510,0.00
195511,1.37
195512,7.89
195601,4.10
195602,1.06
195603,0.02
195604,2.42
195605,1.07
195606,0.00
195607,0.01
195608,0.00
195609,0.01
195610,1.07
195611,0.00
195612,0.36
195701,4.19
195702,2.87
195703,0.97
195704,2.30
195705,1.30
195706,0.20
195707,0.00
195708,0.00
195709,0.02
195710,1.39
195711,0.66
195712,3.77
195801,3.29
195802,6.71
195803,7.04
195804,5.41
195805,0.55
195806,0.01
195807,0.00
195808,0.09
195809,0.95
195810,0.00
195811,0.36
195812,0.30
195901,2.43
195902,5.11
195903,0.03
195904,0.48
195905,0.05
195906,0.00
195907,0.00
195908,0.00
195909,0.48
195910,0.00
195911,0.00
195912,0.55
196001,3.28
196002,4.87
196003,1.05
196004,1.79
196005,0.04
196006,0.00
196007,0.00
196008,0.00
196009,0.00
196010,0.48
196011,4.34
196012,1.11
196101,1.81
196102,0.42
196103,1.24
196104,0.29
196105,0.43
196106,0.01
196107,0.02
196108,0.03
196109,0.01
196110,0.00
196111,2.58
196112,2.25
196201,2.63
196202,11.41
196203,1.90
196204,0.03
196205,0.09
196206,0.02
196207,0.00
196208,0.00
196209,0.00
196210,0.80
196211,0.02
196212,1.89
196301,2.58
196302,4.89
196303,3.33
196304,3.28
196305,0.54
196306,0.08
196307,0.00
196308,0.04
196309,0.40
196310,1.56
196311,3.34
196312,0.13
196401,2.07
196402,0.14
196403,1.82
196404,0.90
196405,0.53
196406,0.14
196407,0.02
196408,0.06
196409,0.09
196410,1.48
196411,2.63
196412,3.27
196501,2.28
196502,0.66
196503,1.93
196504,3.48
196505,0.00
196506,0.00
196507,0.05
196508,0.04
196509,0.08
196510,0.01
196511,6.69
196512,3.57
196601,1.54
196602,1.06
196603,0.17
196604,0.07
196605,0.01
196606,0.07
196607,0.10
196608,0.01
196609,0.43
196610,0.00
196611,3.01
196612,6.42
196701,4.08
196702,0.53
196703,3.76
196704,5.23
196705,0.20
196706,0.14
196707,0.01
196708,0.02
196709,0.59
196710,0.06
196711,2.75
196712,1.71
196801,1.36
196802,1.36
196803,2.35
196804,1.01
196805,0.12
196806,0.00
196807,0.00
196808,0.01
196809,0.00
196810,2.37
196811,1.60
196812,3.08
196901,13.69
196902,10.10
196903,0.88
196904,2.35
196905,0.05
196906,0.02
196907,0.05
196908,0.00
196909,0.12
196910,0.42
196911,0.89
196912,1.21
197001,4.07
197002,1.79
197003,2.61
197004,0.14
197005,0.00
197006,0.02
197007,0.00
197008,0.00
197009,0.00
197010,0.12
197011,4.56
197012,4.88
197101,1.25
197102,0.35
197103,0.75
197104,1.04
197105,0.93
197106,0.00
197107,0.00
197108,0.00
197109,0.06
197110,0.21
197111,1.07
197112,5.03
197201,0.73
197202,0.50
197203,0.00
197204,0.57
197205,0.04
197206,0.04
197207,0.02
197208,0.00
197209,0.02
197210,1.82
197211,4.74
197212,1.48
197301,6.90
197302,7.27
197303,3.50
197304,0.02
197305,0.07
197306,0.00
197307,0.00
197308,0.01
197309,0.03
197310,1.16
197311,2.87
197312,2.79
197401,6.53
197402,0.20
197403,5.19
197404,1.27
197405,0.01
197406,0.01
197407,0.02
197408,0.00
197409,0.00
197410,1.34
197411,0.49
197412,3.60
197501,0.15
197502,4.76
197503,3.29
197504,1.37
197505,0.00
197506,0.00
197507,0.01
197508,0.02
197509,0.02
197510,1.12
197511,0.20
197512,0.15
197601,0.02
197602,3.93
197603,1.37
197604,1.06
197605,0.08
197606,0.08
197607,0.01
197608,0.16
197609,1.08
197610,0.49
197611,0.86
197612,1.62
197701,1.87
197702,0.11
197703,1.54
197704,0.02
197705,1.93
197706,0.02
197707,0.01
197708,0.04
197709,0.01
197710,0.10
197711,0.37
197712,6.35
197801,7.43
197802,8.31
197803,5.87
197804,3.66
197805,0.05
197806,0.01
197807,0.00
197808,0.00
197809,0.99
197810,0.00
197811,2.25
197812,1.40
197901,4.67
197902,4.18
197903,3.42
197904,0.15
197905,0.05
197906,0.00
197907,0.01
197908,0.00
197909,0.12
197910,0.81
197911,0.87
197912,2.73
198001,5.98
198002,8.10
198003,2.47
198004,1.14
198005,0.40
198006,0.00
198007,0.10
198008,0.00
198009,0.01
198010,0.06
198011,0.02
198012,1.04
198101,4.28
198102,1.86
198103,5.74
198104,0.68
198105,0.05
198106,0.00
198107,0.00
198108,0.00
198109,0.00
198110,1.23
198111,1.85
198112,1.31
198201,3.72
198202,1.46
198203,6.07
198204,4.20
198205,0.01
198206,0.09
198207,0.00
198208,0.04
198209,0.94
198210,1.34
198211,5.05
198212,3.17
198301,7.84
198302,6.30
198303,6.53
198304,3.36
198305,0.31
198306,0.00
198307,0.00
198308,0.21
198309,0.45
198310,1.23
198311,3.11
198312,4.60
198401,0.23
198402,0.47
198403,0.69
198404,0.64
198405,0.00
198406,0.03
198407,0.02
198408,0.02
198409,0.06
198410,0.72
198411,2.98
198412,3.55
198501,0.78
198502,1.35
198503,2.25
198504,0.17
198505,0.01
198506,0.02
198507,0.04
198508,0.01
198509,0.14
198510,0.57
198511,3.60
198512,1.17
198601,2.17
198602,6.87
198603,4.95
198604,0.51
198605,0.05
198606,0.00
198607,0.05
198608,0.00
198609,0.63
198610,0.03
198611,0.45
198612,1.12
198701,2.19
198702,2.16
198703,3.23
198704,0.24
198705,0.09
198706,0.07
198707,0.00
198708,0.00
198709,0.00
198710,1.91
198711,2.37
198712,3.90
198801,2.29
198802,2.27
198803,0.52
198804,2.78
198805,0.16
198806,0.09
198807,0.01
198808,0.00
198809,0.00
198810,0.01
198811,1.32
198812,4.58
198901,0.82
198902,1.71
198903,1.08
198904,0.38
198905,0.22
198906,0.00
198907,0.00
198908,0.00
198909,0.99
198910,0.81
198911,0.41
198912,0.01
199001,2.80
199002,2.18
199003,0.35
199004,0.32
199005,0.77
199006,0.00
199007,0.00
199008,0.00
199009,0.56
199010,0.01
199011,0.31
199012,0.41
199101,0.95
199102,2.11
199103,11.23
199104,0.21
199105,0.01
199106,0.15
199107,0.00
199108,0.05
199109,0.02
199110,0.53
199111,0.28
199112,3.87
199201,2.37
199202,7.78
199203,2.89
199204,0.08
199205,0.01
199206,0.05
199207,0.09
199208,0.00
199209,0.00
199210,1.32
199211,0.00
199212,4.69
199301,9.29
199302,7.11
199303,3.56
199304,0.13
199305,0.12
199306,0.18
199307,0.00
199308,0.00
199309,0.00
199310,0.32
199311,1.15
199312,1.54
199401,2.20
199402,4.27
199403,1.38
199404,0.85
199405,1.15
199406,0.00
199407,0.00
199408,0.00
199409,0.87
199410,0.75
199411,2.34
199412,1.34
199501,13.29
199502,1.67
199503,11.57
199504,0.79
199505,0.93
199506,0.26
199507,0.00
199508,0.00
199509,0.00
199510,0.01
199511,0.23
199512,2.34
199601,3.16
199602,8.02
199603,1.80
199604,0.96
199605,0.66
199606,0.02
199607,0.02
199608,0.00
199609,0.00
199610,2.17
199611,2.68
199612,6.95
199701,8.17
199702,0.17
199703,0.04
199704,0.02
199705,0.00
199706,0.00
199707,0.03
199708,0.02
199709,0.14
199710,0.06
199711,4.28
199712,4.17
199801,4.09
199802,13.12
199803,3.50
199804,2.44
199805,2.04
199806,0.06
199807,0.00
199808,0.00
199809,0.29
199810,0.34
199811,1.56
199812,1.00
199901,2.97
199902,1.49
199903,3.41
199904,1.91
199905,0.00
199906,0.01
199907,0.00
199908,0.01
199909,0.24
199910,0.01
199911,1.15
199912,0.17
200001,3.35
200002,8.29
200003,1.61
200004,2.56
200005,0.13
