Date,Value
197912,3.76
198001,3.19
198002,4.67
198003,6.15
198004,4.18
198005,1.71
198006,0.42
198007,0.00
198008,0.07
198009,0.14
198010,1.38
198011,2.49
198012,6.11
198101,7.67
198102,3.72
198103,4.64
198104,0.71
198105,2.02
198106,0.57
198107,0.00
198108,0.01
198109,0.97
198110,3.71
198111,9.39
198112,9.89
198201,4.75
198202,5.76
198203,7.06
198204,5.96
198205,0.07
198206,0.78
198207,0.08
198208,0.03
198209,0.63
198210,4.89
198211,7.83
198212,10.30
198301,8.48
198302,9.18
198303,10.72
198304,5.48
198305,1.12
198306,0.65
198307,0.89
198308,3.42
198309,0.87
198310,1.87
198311,10.41
198312,14.14
198401,0.76
198402,5.17
198403,4.70
198404,2.76
198405,2.52
198406,1.07
198407,0.03
198408,0.05
198409,0.55
198410,3.67
198411,15.15
198412,4.27
198501,0.66
198502,3.69
198503,4.68
198504,0.45
198505,1.15
198506,0.89
198507,0.15
198508,0.52
198509,1.07
198510,4.07
198511,2.98
198512,2.78
198601,7.19
198602,10.09
198603,6.12
198604,1.46
198605,2.33
198606,0.21
198607,0.02
198608,0.00
198609,2.70
198610,1.76
198611,1.85
198612,3.84
198701,6.48
198702,3.38
198703,6.10
198704,1.16
198705,0.41
198706,0.26
198707,0.20
198708,0.06
198709,0.02
198710,1.05
198711,4.23
198712,10.92
198801,7.13
198802,0.54
198803,1.18
198804,2.07
198805,2.70
198806,2.22
198807,0.05
198808,0.00
198809,0.12
198810,0.41
198811,8.93
198812,6.26
198901,4.70
198902,2.89
198903,7.63
198904,2.02
198905,1.67
198906,0.21
198907,0.08
198908,0.13
198909,0.85
198910,2.90
198911,1.60
198912,0.80
199001,7.20
199002,4.50
199003,3.31
199004,1.41
199005,3.74
199006,0.32
199007,0.22
199008,0.71
199009,0.19
199010,1.74
199011,3.07
199012,2.90
199101,1.65
199102,2.76
199103,6.94
199104,2.53
199105,2.16
199106,0.26
199107,1.13
199108,0.37
199109,0.00
199110,1.06
199111,1.95
199112,2.36
199201,3.99
199202,3.81
199203,3.51
199204,2.42
199205,0.07
199206,1.27
199207,0.25
199208,0.01
199209,0.33
199210,2.08
199211,2.22
199212,9.33
199301,7.15
199302,5.93
199303,4.73
199304,5.94
199305,4.45
199306,1.23
199307,0.37
199308,0.54
199309,0.04
199310,0.56
199311,1.36
199312,7.12
199401,5.09
199402,7.12
199403,2.06
199404,3.30
199405,1.11
199406,0.71
199407,0.08
199408,0.00
199409,0.06
199410,0.54
199411,8.22
199412,7.00
199501,12.75
199502,1.41
199503,11.18
199504,7.47
199505,1.21
199506,1.85
199507,0.09
199508,0.22
199509,0.70
199510,0.53
199511,2.26
199512,11.57
199601,10.73
199602,8.11
199603,3.51
199604,4.64
199605,2.40
199606,0.05
199607,0.04
199608,0.00
199609,1.21
199610,3.50
199611,5.16
199612,21.27
199701,8.81
199702,2.55
199703,2.73
199704,3.06
199705,0.91
199706,1.25
199707,0.00
199708,0.84
199709,2.05
199710,2.74
199711,7.38
199712,4.73
199801,13.42
199802,13.96
199803,7.83
199804,2.23
199805,3.12
199806,0.33
199807,0.17
199808,0.01
199809,0.09
