Date,Value
198208,0.00
198209,0.78
198210,0.18
198211,3.48
198212,0.66
198301,5.25
198302,5.64
198303,6.37
198304,3.18
198305,0.04
198306,0.03
198307,0.00
198308,1.25
198309,1.91
198310,0.94
198311,2.74
198312,2.11
198401,0.39
198402,0.01
198403,0.14
198404,1.16
198405,0.00
198406,0.00
198407,0.00
198408,0.29
198409,0.09
198410,0.28
198411,1.24
198412,4.21
198501,0.70
198502,1.91
198503,0.72
198504,0.00
198505,0.16
198506,0.00
198507,0.00
198508,0.00
198509,0.28
198510,0.36
198511,4.75
198512,0.44
198601,2.31
198602,5.36
198603,4.89
198604,0.30
198605,0.00
198606,0.00
198607,0.09
198608,0.00
198609,1.44
198610,0.10
198611,1.14
198612,0.30
198701,1.27
198702,0.64
198703,0.92
198704,0.02
198705,0.00
198706,0.09
198707,0.08
198708,0.00
198709,0.08
198710,1.74
198711,0.60
198712,1.80
198801,1.61
198802,1.79
198803,0.08
198804,1.14
198805,0.00
198806,0.00
198807,0.00
198808,0.02
198809,0.07
198810,0.00
198811,0.73
198812,2.52
198901,0.59
198902,1.72
198903,0.86
198904,0.00
198905,0.04
198906,0.00
198907,0.00
198908,0.00
198909,0.26
198910,0.34
198911,0.38
198912,0.00
199001,1.18
199002,2.60
199003,0.14
199004,0.34
199005,0.83
199006,0.00
199007,0.00
199008,0.02
199009,0.00
199010,0.00
199011,0.10
199012,0.03
199101,1.38
199102,2.53
199103,3.96
199104,0.00
199105,0.00
199106,0.00
199107,0.17
199108,0.00
199109,0.09
199110,0.06
199111,0.00
199112,2.86
199201,1.61
199202,4.70
199203,5.07
199204,0.18
199205,0.04
199206,0.00
199207,0.32
199208,0.00
199209,0.00
199210,0.50
199211,0.00
199212,4.16
199301,10.63
199302,5.48
199303,1.83
199304,0.00
199305,0.00
199306,0.74
199307,0.00
199308,0.00
199309,0.00
199310,0.09
199311,0.93
199312,0.97
199401,0.33
199402,4.35
199403,1.01
199404,0.44
199405,0.08
199406,0.00
199407,0.00
199408,0.00
199409,0.00
199410,0.14
199411,0.66
199412,1.05
199501,12.72
199502,0.62
199503,5.67
199504,0.74
199505,0.61
199506,0.60
199507,0.06
199508,0.00
199509,0.00
199510,0.01
199511,0.10
199512,2.16
199601,1.94
199602,4.19
199603,1.36
199604,0.42
199605,0.05
199606,0.00
199607,0.00
199608,0.00
199609,0.00
199610,1.46
199611,1.93
199612,4.74
199701,5.13
199702,0.05
199703,0.00
199704,0.00
199705,0.00
199706,0.00
199707,0.00
199708,0.00
199709,0.27
199710,0.00
199711,2.66
199712,3.93
199801,3.71
199802,13.79
199803,3.37
199804,1.00
199805,2.46
199806,0.09
199807,0.00
199808,0.00
199809,0.01
199810,0.00
199811,1.89
199812,0.74
199901,1.19
199902,0.50
199903,2.13
199904,2.23
199905,0.00
199906,0.59
199907,0.00
199908,0.00
199909,0.00
199910,0.00
199911,0.28
199912,0.00
200001,0.85
200002,4.71
200003,2.40
200004,1.88
200005,0.00
200006,0.00
200007,0.00
200008,0.03
200009,0.03
200010,1.12
200011,0.00
200012,0.00
200101,4.68
200102,7.30
200103,1.29
200104,1.10
200105,0.01
200106,0.00
200107,0.00
200108,0.00
200109,0.00
200110,0.04
200111,1.34
200112,1.24
200201,0.73
200202,0.35
200203,0.28
200204,0.02
200205,0.11
200206,0.05
200207,0.00
200208,0.00
200209,0.08
200210,0.05
200211,1.59
200212,1.77
200301,0.00
200302,3.78
