Date,Value
193301,7.42
193302,3.92
193303,5.61
193304,0.98
193305,3.08
193306,1.59
193307,0.49
193308,0.93
193309,4.00
193310,5.39
193311,3.41
193312,16.61
193401,8.14
193402,1.76
193403,4.68
193404,1.61
193405,2.13
193406,0.75
193407,0.77
193408,0.60
193409,2.04
193410,5.97
193411,8.21
193412,6.91
193501,8.72
193502,2.70
193503,4.89
193504,1.57
193505,0.64
193506,1.55
193507,0.90
193508,0.61
193509,1.57
193510,2.46
193511,2.60
193512,4.46
193601,8.26
193602,5.13
193603,3.91
193604,1.29
193605,2.90
193606,3.90
193607,0.89
193608,0.56
193609,1.51
193610,0.73
193611,0.67
193612,7.20
193701,3.16
193702,6.24
193703,3.27
193704,5.94
193705,1.39
193706,5.05
193707,0.43
193708,1.42
193709,1.60
193710,3.12
193711,9.81
193712,8.45
193801,4.09
193802,3.93
193803,5.48
193804,2.59
193805,1.15
193806,0.87
193807,0.42
193808,0.37
193809,0.96
193810,3.85
193811,4.42
193812,5.63
193901,6.29
193902,5.06
193903,2.83
193904,1.01
193905,1.72
193906,1.79
193907,0.93
193908,0.46
193909,0.97
193910,2.98
193911,2.97
193912,8.85
194001,3.43
194002,8.61
194003,4.86
194004,3.32
194005,1.79
194006,0.39
194007,1.28
194008,0.42
194009,2.39
194010,5.66
194011,4.73
194012,5.34
194101,4.73
194102,2.30
194103,1.72
194104,2.33
194105,4.22
194106,2.33
194107,0.38
194108,2.40
194109,3.85
194110,3.13
194111,5.02
194112,7.66
194201,3.09
194202,3.32
194203,2.45
194204,2.30
194205,3.44
194206,3.22
194207,1.46
194208,0.39
194209,0.27
194210,3.04
194211,8.75
194212,6.92
194301,3.60
194302,3.77
194303,4.76
194304,3.44
194305,1.98
194306,2.08
194307,0.59
194308,1.17
194309,0.44
194310,4.88
194311,2.19
194312,3.75
194401,4.00
194402,3.54
194403,2.52
194404,3.27
194405,1.89
194406,1.75
194407,0.28
194408,0.43
194409,2.75
194410,1.76
194411,5.67
194412,2.44
194501,5.58
194502,5.67
194503,6.06
194504,2.91
194505,3.23
194506,0.87
194507,0.29
194508,0.48
194509,3.15
194510,3.56
194511,7.83
194512,6.70
194601,6.59
194602,5.51
194603,4.58
194604,2.74
194605,1.16
194606,3.37
194607,0.69
194608,0.44
194609,1.55
194610,4.31
194611,6.29
194612,6.45
194701,5.93
194702,3.80
194703,2.92
194704,2.79
194705,0.66
194706,3.29
194707,1.30
194708,0.51
