"","Date","Value","Index"
"229",1918-01-01,1005.11,"NPI"
"230",1918-02-01,1011.27,"NPI"
"231",1918-03-01,1016.98,"NPI"
"232",1918-04-01,1016.9,"NPI"
"233",1918-05-01,1017.2,"NPI"
"234",1918-06-01,1015.71,"NPI"
"235",1918-07-01,1015.45,"NPI"
"236",1918-08-01,1017.21,"NPI"
"237",1918-09-01,1014.1,"NPI"
"238",1918-10-01,1012.22,"NPI"
"239",1918-11-01,1010.73,"NPI"
"240",1918-12-01,1008.1,"NPI"
"241",1919-01-01,1007.94,"NPI"
"242",1919-02-01,1004.96,"NPI"
"243",1919-03-01,1011.09,"NPI"
"244",1919-04-01,1012.03,"NPI"
"245",1919-05-01,1012.21,"NPI"
"246",1919-06-01,1016.81,"NPI"
"247",1919-07-01,1020.24,"NPI"
"248",1919-08-01,1016.89,"NPI"
"249",1919-09-01,1015.5,"NPI"
"250",1919-10-01,1016.19,"NPI"
"251",1919-11-01,1013.32,"NPI"
"252",1919-12-01,1007.56,"NPI"
"253",1920-01-01,1012.04,"NPI"
"254",1920-02-01,1010.65,"NPI"
"255",1920-03-01,1016.32,"NPI"
"256",1920-04-01,1017.75,"NPI"
"257",1920-05-01,1017.16,"NPI"
"258",1920-06-01,1013.93,"NPI"
"259",1920-07-01,1016.53,"NPI"
"260",1920-08-01,1015.97,"NPI"
"261",1920-09-01,1014.17,"NPI"
"262",1920-10-01,1012.28,"NPI"
"263",1920-11-01,1011.53,"NPI"
"264",1920-12-01,1007.81,"NPI"
"265",1921-01-01,1012.33,"NPI"
"266",1921-02-01,1003.84,"NPI"
"267",1921-03-01,1013.58,"NPI"
"268",1921-04-01,1017.07,"NPI"
"269",1921-05-01,1016.21,"NPI"
"270",1921-06-01,1012.14,"NPI"
"271",1921-07-01,1020.49,"NPI"
"272",1921-08-01,1016.52,"NPI"
"273",1921-09-01,1015.52,"NPI"
"274",1921-10-01,1013.55,"NPI"
"275",1921-11-01,1007.44,"NPI"
"276",1921-12-01,1010.64,"NPI"
"277",1922-01-01,1009.16,"NPI"
"278",1922-02-01,1016.38,"NPI"
"279",1922-03-01,1011.4,"NPI"
"280",1922-04-01,1016.94,"NPI"
"281",1922-05-01,1015.21,"NPI"
"282",1922-06-01,1016.74,"NPI"
"283",1922-07-01,1021.53,"NPI"
"284",1922-08-01,1016.5,"NPI"
"285",1922-09-01,1016.95,"NPI"
"286",1922-10-01,1012.33,"NPI"
"287",1922-11-01,1011.77,"NPI"
"288",1922-12-01,1003.33,"NPI"
"289",1923-01-01,1012.4,"NPI"
"290",1923-02-01,1011.43,"NPI"
"291",1923-03-01,1015.39,"NPI"
"292",1923-04-01,1012.25,"NPI"
"293",1923-05-01,1015.77,"NPI"
"294",1923-06-01,1013.97,"NPI"
"295",1923-07-01,1018.03,"NPI"
"296",1923-08-01,1015.45,"NPI"
"297",1923-09-01,1014.86,"NPI"
"298",1923-10-01,1009.05,"NPI"
"299",1923-11-01,1007.84,"NPI"
"300",1923-12-01,1010.94,"NPI"
"301",1924-01-01,1005.62,"NPI"
"302",1924-02-01,1006.28,"NPI"
"303",1924-03-01,1011.54,"NPI"
"304",1924-04-01,1017.68,"NPI"
"305",1924-05-01,1014.01,"NPI"
"306",1924-06-01,1016.52,"NPI"
"307",1924-07-01,1017.72,"NPI"
"308",1924-08-01,1016.52,"NPI"
"309",1924-09-01,1012.97,"NPI"
"310",1924-10-01,1014.58,"NPI"
"311",1924-11-01,1008.08,"NPI"
"312",1924-12-01,1007.92,"NPI"
"313",1925-01-01,1009.44,"NPI"
"314",1925-02-01,1004.8,"NPI"
"315",1925-03-01,1011.41,"NPI"
"316",1925-04-01,1016.09,"NPI"
"317",1925-05-01,1011.9,"NPI"
"318",1925-06-01,1015.74,"NPI"
"319",1925-07-01,1017.46,"NPI"
"320",1925-08-01,1018.49,"NPI"
"321",1925-09-01,1014.92,"NPI"
"322",1925-10-01,1009.71,"NPI"
"323",1925-11-01,1009.88,"NPI"
"324",1925-12-01,1005.47,"NPI"
"325",1926-01-01,1001.45,"NPI"
"326",1926-02-01,1002.77,"NPI"
"327",1926-03-01,1006.15,"NPI"
"328",1926-04-01,1008.82,"NPI"
"329",1926-05-01,1012.9,"NPI"
"330",1926-06-01,1013.67,"NPI"
"331",1926-07-01,1017.55,"NPI"
"332",1926-08-01,1015.44,"NPI"
"333",1926-09-01,1014.83,"NPI"
"334",1926-10-01,1008.03,"NPI"
"335",1926-11-01,1006.36,"NPI"
"336",1926-12-01,1008.89,"NPI"
"337",1927-01-01,1009.2,"NPI"
"338",1927-02-01,1000.33,"NPI"
"339",1927-03-01,1015.04,"NPI"
"340",1927-04-01,1018.08,"NPI"
"341",1927-05-01,1017.48,"NPI"
"342",1927-06-01,1013.29,"NPI"
"343",1927-07-01,1019.37,"NPI"
"344",1927-08-01,1015.67,"NPI"
"345",1927-09-01,1011.79,"NPI"
"346",1927-10-01,1012.41,"NPI"
"347",1927-11-01,1011.19,"NPI"
"348",1927-12-01,1010.47,"NPI"
"349",1928-01-01,1005.77,"NPI"
"350",1928-02-01,1005.61,"NPI"
"351",1928-03-01,1009.55,"NPI"
"352",1928-04-01,1013.48,"NPI"
"353",1928-05-01,1013.86,"NPI"
"354",1928-06-01,1014.99,"NPI"
"355",1928-07-01,1017.25,"NPI"
"356",1928-08-01,1017.25,"NPI"
"357",1928-09-01,1016.01,"NPI"
"358",1928-10-01,1012.39,"NPI"
"359",1928-11-01,1006.94,"NPI"
"360",1928-12-01,1004.12,"NPI"
"361",1929-01-01,1005.46,"NPI"
"362",1929-02-01,1007.24,"NPI"
"363",1929-03-01,1014.58,"NPI"
"364",1929-04-01,1014.6,"NPI"
"365",1929-05-01,1013.53,"NPI"
"366",1929-06-01,1013.14,"NPI"
"367",1929-07-01,1017.89,"NPI"
"368",1929-08-01,1015.97,"NPI"
"369",1929-09-01,1012.14,"NPI"
"370",1929-10-01,1009.38,"NPI"
"371",1929-11-01,1011.63,"NPI"
"372",1929-12-01,1011.01,"NPI"
"373",1930-01-01,1008.45,"NPI"
"374",1930-02-01,1006.7,"NPI"
"375",1930-03-01,1016.88,"NPI"
"376",1930-04-01,1012.96,"NPI"
"377",1930-05-01,1013.92,"NPI"
"378",1930-06-01,1014.62,"NPI"
"379",1930-07-01,1017.19,"NPI"
"380",1930-08-01,1017.62,"NPI"
"381",1930-09-01,1016.23,"NPI"
"382",1930-10-01,1011.17,"NPI"
"383",1930-11-01,1012.19,"NPI"
"384",1930-12-01,1003.98,"NPI"
"385",1931-01-01,998.66,"NPI"
"386",1931-02-01,1006.42,"NPI"
"387",1931-03-01,1009.84,"NPI"
"388",1931-04-01,1013.43,"NPI"
"389",1931-05-01,1014.1,"NPI"
"390",1931-06-01,1013.74,"NPI"
"391",1931-07-01,1016.76,"NPI"
"392",1931-08-01,1016.54,"NPI"
"393",1931-09-01,1016.21,"NPI"
"394",1931-10-01,1013.24,"NPI"
"395",1931-11-01,1012.69,"NPI"
"396",1931-12-01,1012.08,"NPI"
"397",1932-01-01,1012.54,"NPI"
"398",1932-02-01,1012.29,"NPI"
"399",1932-03-01,1006.16,"NPI"
"400",1932-04-01,1011.86,"NPI"
"401",1932-05-01,1014.48,"NPI"
"402",1932-06-01,1015.54,"NPI"
"403",1932-07-01,1017.86,"NPI"
"404",1932-08-01,1017.36,"NPI"
"405",1932-09-01,1015.11,"NPI"
"406",1932-10-01,1011.99,"NPI"
"407",1932-11-01,1012.02,"NPI"
"408",1932-12-01,1006.37,"NPI"
"409",1933-01-01,1012.46,"NPI"
"410",1933-02-01,1011.25,"NPI"
"411",1933-03-01,1011.16,"NPI"
"412",1933-04-01,1014.92,"NPI"
"413",1933-05-01,1016.13,"NPI"
"414",1933-06-01,1015.67,"NPI"
"415",1933-07-01,1019.07,"NPI"
"416",1933-08-01,1015.68,"NPI"
"417",1933-09-01,1014.27,"NPI"
"418",1933-10-01,1011.86,"NPI"
"419",1933-11-01,1012.46,"NPI"
"420",1933-12-01,1009.78,"NPI"
"421",1934-01-01,1004.68,"NPI"
"422",1934-02-01,998.63,"NPI"
"423",1934-03-01,1007.76,"NPI"
"424",1934-04-01,1013.34,"NPI"
"425",1934-05-01,1014.12,"NPI"
"426",1934-06-01,1016.08,"NPI"
"427",1934-07-01,1019.28,"NPI"
"428",1934-08-01,1017.7,"NPI"
"429",1934-09-01,1013.33,"NPI"
"430",1934-10-01,1012.07,"NPI"
"431",1934-11-01,1009.17,"NPI"
"432",1934-12-01,1008.02,"NPI"
"433",1935-01-01,1005.87,"NPI"
"434",1935-02-01,1008.24,"NPI"
"435",1935-03-01,1013.23,"NPI"
"436",1935-04-01,1015.84,"NPI"
"437",1935-05-01,1014.58,"NPI"
"438",1935-06-01,1013.54,"NPI"
"439",1935-07-01,1017.95,"NPI"
"440",1935-08-01,1018.09,"NPI"
"441",1935-09-01,1013.6,"NPI"
"442",1935-10-01,1015.91,"NPI"
"443",1935-11-01,1013.48,"NPI"
"444",1935-12-01,1001.35,"NPI"
"445",1936-01-01,1003.24,"NPI"
"446",1936-02-01,1004.93,"NPI"
"447",1936-03-01,1014.53,"NPI"
"448",1936-04-01,1013.09,"NPI"
"449",1936-05-01,1012.8,"NPI"
"450",1936-06-01,1014.19,"NPI"
"451",1936-07-01,1017.75,"NPI"
"452",1936-08-01,1017.68,"NPI"
"453",1936-09-01,1015.22,"NPI"
"454",1936-10-01,1009.59,"NPI"
"455",1936-11-01,1010.39,"NPI"
"456",1936-12-01,1012.22,"NPI"
"457",1937-01-01,1017.39,"NPI"
"458",1937-02-01,1013.42,"NPI"
"459",1937-03-01,1011.17,"NPI"
"460",1937-04-01,1015.37,"NPI"
"461",1937-05-01,1012.44,"NPI"
"462",1937-06-01,1012.53,"NPI"
"463",1937-07-01,1017.36,"NPI"
"464",1937-08-01,1018.11,"NPI"
"465",1937-09-01,1015.61,"NPI"
"466",1937-10-01,1008.5,"NPI"
"467",1937-11-01,1011.19,"NPI"
"468",1937-12-01,1006.82,"NPI"
"469",1938-01-01,1008.4,"NPI"
"470",1938-02-01,1007.19,"NPI"
"471",1938-03-01,1011.08,"NPI"
"472",1938-04-01,1009.93,"NPI"
"473",1938-05-01,1014.12,"NPI"
"474",1938-06-01,1014.19,"NPI"
"475",1938-07-01,1018.74,"NPI"
"476",1938-08-01,1019.37,"NPI"
"477",1938-09-01,1013.09,"NPI"
"478",1938-10-01,1008.72,"NPI"
"479",1938-11-01,1011.69,"NPI"
"480",1938-12-01,1005.24,"NPI"
"481",1939-01-01,1007.56,"NPI"
"482",1939-02-01,1008.79,"NPI"
"483",1939-03-01,1013.67,"NPI"
"484",1939-04-01,1015.32,"NPI"
"485",1939-05-01,1015.39,"NPI"
"486",1939-06-01,1016.32,"NPI"
"487",1939-07-01,1017.13,"NPI"
"488",1939-08-01,1016.18,"NPI"
"489",1939-09-01,1014.86,"NPI"
